URI	REG_MESO	TR	SEARCH	EN	TYPE	LAT	LON	AR	AR_Alt	AR_Sort
JAM_414E316N_S	BadiyatArab_RE	al-Ǧamʿ	al-Jam	NA	waystations	41.46573	31.67372	الجمع	الجمع	جمع
JUNAYNA_371E279N_S	BadiyatArab_RE	al-Ǧunaynaŧ	al-Junayna	NA	waystations	37.19786	27.92136	الجنينة	الجنينة	جنينة
JUBANAN_534E297N_S	Fars_RE	Ǧūbānan	Jubanan	NA	waystations	53.44398	29.79117	جوبانن	جوبانن	جوبانن
JURAB_489E342N_S	Jibal_RE	Ǧūrāb	Jurab	NA	waystations	48.90536	34.21059	جوراب	جوراب	جوراب
JUL_747E428N_S	Mawarannahr_RE	Ǧūl	Jul	NA	waystations	74.79378	42.84796	جول	جول	جول
JULSHUB_724E428N_S	Mawarannahr_RE	Ǧūl=Šūb	Jul=Shub	NA	waystations	72.4972	42.89268	جول=شوب	جول=شوب	جول=شوب
JUWIQAN_598E429N_S	Mawarannahr_RE	Ǧuwīqān	Juwiqan	NA	waystations	59.88682	42.94872	جويقان	جويقان	جويقان
JIYADSAGHIR_239E319N_S	Barqa_RE	Ǧiyād=al-Ṣaġīr	Jiyad=al-Saghir	NA	waystations	23.96719	31.99027	جياد=الصغير	جياد=الصغير	جياد=الصغير
HAJIR_417E259N_S	JaziratArab_RE	al-Ḥāǧir	al-Hajir	NA	waystations	41.75129	25.9691	الحاجر	الحاجر	حاجر
HADUTHA_483E285N_S	JaziratArab_RE	al-Ḥadūṯaŧ	al-Hadutha	NA	waystations	48.37368	28.54666	الحدوثة	الحدوثة	حدوثة
HUSA_420E317N_S	BadiyatArab_RE	al-Ḥusá	al-Husa|al-Jusa	NA	waystations	42.07352	31.70731	الحسى	الحسى|الجسى	حسى
HUSAYNABADH_579E361N_S	Khurasan_RE	Ḥusaynābāḏ	Husaynabadh	NA	waystations	57.92813	36.10768	حسيناباذ	حسيناباذ	حسيناباذ
HASHIYYA_398E314N_S	BadiyatArab_RE	al-Ḥašiyyaŧ	al-Hashiyya	NA	waystations	39.82192	31.43199	الحشية	الحشية	حشية
HISNIBNUMARA_549E265N_S	Fars_RE	Ḥiṣn=Ibn=ʿUmāraŧ	Hisn=Ibn=Umara|Qala=Ibn=Umara	NA	waystations	54.90122	26.57451	حصن=إبن=عمارة	حصن=إبن=عمارة|قلعة=إبن=عمارة	حصن=ابن=عمارة
HISNBADRA_514E333N_S	Mafaza_RE	Ḥiṣn=Badraŧ	Hisn=Badra	NA	waystations	51.46355	33.39951	حصن=بدرة	حصن=بدرة	حصن=بدرة
HISNBARZUYA_362E356N_S	Sham_RE	Ḥiṣn=Barzūyaŧ	Hisn=Barzuya	NA	waystations	36.27118	35.67547	حصن=برزوية	حصن=برزوية	حصن=برزوية
HISNZIYAD_392E387N_S	Aqur_RE	Ḥiṣn=Ziyād	Hisn=Ziyad	NA	waystations	39.2247	38.75874	حصن=زياد	حصن=زياد	حصن=زياد
HISNMANSUR_380E378N_S	Aqur_RE	Ḥiṣn=Manṣūr	Hisn=Mansur	NA	waystations	38.05966	37.82371	حصن=منصور	حصن=منصور	حصن=منصور
HAFARABUMUSA_459E284N_S	BadiyatArab_RE	Ḥafar=Abū=Mūsá	Hafar=Abu=Musa	NA	waystations	45.92797	28.41584	حفر=أبو=موسى	حفر=أبو=موسى	حفر=ابو=موسى
HAQL_350E292N_S	JaziratArab_RE	al-Ḥaql	al-Haql	NA	waystations	35.03845	29.27449	الحقل	الحقل	حقل
HULWAN_562E339N_S	Mafaza_RE	Ḥulwān	Hulwan	NA	waystations	56.22435	33.94771	حلوان	حلوان	حلوان
HALIMAN_222E327N_S	Barqa_RE	Ḥalīmān	Haliman|Jubb=Haliman	NA	waystations	22.203	32.77902	حليمان	حليمان|جب=حليمان	حليمان
HAMAD_506E247N_S	JaziratArab_RE	Ḥamaḍ	Hamad	NA	waystations	50.65214	24.74231	حمض	حمض	حمض
HANIYYARUM_288E308N_S	Barqa_RE	Ḥaniyyaŧ=al-Rūm	Haniyya=al-Rum|Qusur=al-Rum	NA	waystations	28.8519	30.80549	حنية=الروم	حنية=الروم|قصور=الروم	حنية=الروم
HAWZAN_629E359N_S	Khurasan_RE	Ḥawzān	Hawzan	NA	waystations	62.96749	35.96191	حوزان	حوزان	حوزان
HAWD_587E319N_S	Mafaza_RE	al-Ḥawḍ	al-Hawd	NA	waystations	58.78635	31.90091	الحوض	الحوض	حوض
HAWDHAJIB_554E335N_S	Mafaza_RE	Ḥawḍ=al-Ḥāǧib	Hawd=al-Hajib	NA	waystations	55.43921	33.57348	حوض=الحاجب	حوض=الحاجب	حوض=الحاجب
HAYYABDALLAH_244E318N_S	Barqa_RE	Ḥayy=ʿAbd=Allãh	Hayy=Abd=Allah	NA	waystations	24.49433	31.87271	حي=عبد=الله	حي=عبد=الله	حي=عبد=الله
KHABARAN_498E309N_S	Khuzistan_RE	al-Ḫābarān	al-Khabaran	NA	waystations	49.80777	30.96763	الخابران	الخابران	خابران
KHANASAD_522E295N_S	Fars_RE	Ḫān=al-Asad	Khan=al-Asad	NA	waystations	52.22036	29.5682	خان=الأسد	خان=الأسد	خان=الاسد
KHANRUSH_517E322N_S	Jibal_RE	Ḫān=Ruš	Khan=Rush	NA	waystations	51.79877	32.23981	خان=رش	خان=رش	خان=رش
KHANRUSHAN_520E312N_S	Fars_RE	Ḫān=Rūšan	Khan=Rushan|Khan=Awis|Khuwarish	NA	waystations	52.02871	31.25559	خان=روشن	خان=روشن|خان=أويس|خوارش	خان=روشن
KHARRARA_519E300N_S	Fars_RE	al-Ḫarrāraŧ	al-Kharrara	NA	waystations	51.94541	30.04859	الخرارة	الخرارة	خرارة
KHARAIBABUHALIMA_255E314N_S	Barqa_RE	Ḫarāʾib=Abū=Ḥalīmaŧ	Kharaib=Abu=Halima	NA	waystations	25.51014	31.41576	خرائب=أبو=حليمة	خرائب=أبو=حليمة	خرائب=ابو=حليمة
KHIRBAQAWM_261E313N_S	Barqa_RE	Ḫirbaŧ=al-Qawm	Khirba=al-Qawm	NA	waystations	26.11423	31.35376	خربة=القوم	خربة=القوم	خربة=القوم
KHIZANA_425E339N_S	Aqur_RE	al-Ḫizānaŧ	al-Khizana	NA	waystations	42.50069	33.9843	الخزانة	الخزانة	خزانة
KHUZAYMIYYA_431E279N_S	BadiyatArab_RE	al-Ḫuzaymiyyaŧ	al-Khuzaymiyya	NA	waystations	43.13666	27.91046	الخزيمية	الخزيمية	خزيمية
KHUSHNABADH_552E287N_S	Kirman_RE	Ḫušnābāḏ	Khushnabadh|Hasanabadh	NA	waystations	55.24354	28.71262	خشناباذ	خشناباذ|حسناباذ	خشناباذ
KHATTA_407E316N_S	BadiyatArab_RE	al-Ḫaṭṭá	al-Khatta	NA	waystations	40.70599	31.64853	الخطى	الخطى	خطى
KHAFIYYA_396E319N_S	BadiyatArab_RE	al-Ḫafiyyaŧ	al-Khafiyya	NA	waystations	39.6759	31.9977	الخفية	الخفية	خفية
KHAKISAR_596E360N_S	Khurasan_RE	Ḫakisār	Khakisar|Khakisaran|al-Ramada	NA	waystations	59.66585	36.08	خكسار	خكسار|خاكساران|الرمادة	خكسار
KHULLAR_521E299N_S	Fars_RE	Ḫullār	Khullar|Khullan	NA	waystations	52.19005	29.98842	خلار	خلار|خلان	خلار
KHALAT_413E320N_S	BadiyatArab_RE	al-Ḫalāṭ	al-Khalat	NA	waystations	41.37298	32.07507	الخلاط	الخلاط	خلاط
KHALIJBANUJUMAY_408E345N_S	Aqur_RE	Ḫalīǧ=Banū=Ǧumayʿ	Khalij=Banu=Jumay	NA	waystations	40.85162	34.54577	خليج=بنو=جميع	خليج=بنو=جميع	خليج=بنو=جميع
KHANMAZDAWAYHI_488E307N_S	Khuzistan_RE	Ḫan=Mazdawayhī	Khan=Mazdawayhi|Khan=Mardawayhi	NA	waystations	48.83628	30.73079	خن=مزدويهي	خن=مزدويهي|خان=مردويه	خن=مزدويهي
KHUNAJAN_502E331N_S	Jibal_RE	Ḫunaǧān	Khunajan	NA	waystations	50.28728	33.18407	خنجان	خنجان	خنجان
KHUNDAB_492E344N_S	Jibal_RE	Ḫundāb	Khundab	NA	waystations	49.27004	34.41215	خنداب	خنداب	خنداب
KHANFAS_407E314N_S	BadiyatArab_RE	al-Ḫanfas	al-Khanfas|al-Hanfas|al-Janfas	NA	waystations	40.76716	31.48039	الخنفس	الخنفس|الحنفس|الجنفس	خنفس
KHAWARISTAN_540E299N_S	Fars_RE	Ḫawaristān	Khawaristan	NA	waystations	54.09036	29.95166	خورستان	خورستان	خورستان
KHUSIKAN_524E305N_S	Fars_RE	Ḫūsikān	Khusikan	NA	waystations	52.48426	30.5027	خوسكان	خوسكان	خوسكان
DARAQAN_487E334N_S	Jibal_RE	Dāraqān	Daraqan	NA	waystations	48.7573	33.44757	دارقان	دارقان	دارقان
DARAKAN_542E288N_S	Fars_RE	Dārakān	Darakan	NA	waystations	54.27779	28.83127	داركان	داركان	داركان
DARIYAN_529E295N_S	Fars_RE	Dāriyān	Dariyan	NA	waystations	52.92548	29.54062	داريان	داريان	داريان
DARIN_501E262N_S	JaziratArab_RE	Dārīn	Darin	NA	waystations	50.19373	26.28437	دارين	دارين	دارين
DAZIQI_411E343N_S	Aqur_RE	Dāziqī	Daziqi	NA	waystations	41.1598	34.33397	دازقي	دازقي	دازقي
DANJI_516E329N_S	Mafaza_RE	Dānǧī	Danji	NA	waystations	51.67468	32.90827	دانجي	دانجي	دانجي
DATHINA_419E232N_S	JaziratArab_RE	al-Daṯīnaŧ	al-Dathina|Dafina	NA	waystations	41.92466	23.22544	الدثينة	الدثينة|دفينة	دثينة
DARZINAK_567E343N_S	Mafaza_RE	Darzīnak	Darzinak	NA	waystations	56.7309	34.30394	درزينك	درزينك	درزينك
DARKUJUWI_577E307N_S	Mafaza_RE	Darkūǧuwī	Darkujuwi	NA	waystations	57.77635	30.76476	دركوجوي	دركوجوي	دركوجوي
DARWADH_501E350N_S	Jibal_RE	Darwāḏ	Darwadh	NA	waystations	50.19954	35.00944	درواذ	درواذ	درواذ
DASKARDAN_566E342N_S	Mafaza_RE	Daskardān	Daskardan|Daskarwan	NA	waystations	56.60995	34.25952	دسكردان	دسكردان|دسكروان	دسكردان
DAHLIZAN_499E307N_S	Khuzistan_RE	Dahlīzān	Dahlizan	NA	waystations	49.97179	30.77763	دهليزان	دهليزان	دهليزان
DAWSAR_384E359N_S	Sham_RE	Dawsar	Dawsar	NA	waystations	38.49243	35.92575	دوسر	دوسر	دوسر
DAYRJISS_516E350N_S	Mafaza_RE	Dayr=al-Ǧiṣṣ	Dayr=al-Jiss	NA	waystations	51.61984	35.08576	دير=الجص	دير=الجص	دير=الجص
DAYRNASARA_330E311N_S	Misr_RE	Dayr=al-Naṣārá	Dayr=al-Nasara|Hisn=al-Nasara|al-Qasr	NA	waystations	33.05753	31.14397	دير=النصارى	دير=النصارى|حصن=النصارى|القصر	دير=النصارى
DAYRBAZAMA_447E336N_S	Iraq_RE	Dayr=Bāzamaŧ	Dayr=Bazama|Dayr=Tirma	NA	waystations	44.70196	33.60709	دير=بازمة	دير=بازمة|دير=تيرمة	دير=بازمة
DAYRA_493E307N_S	Khuzistan_RE	Dayraŧ	Dayra	NA	waystations	49.32901	30.78178	ديرة	ديرة	ديرة
DINAZARI_559E375N_S	Daylam_RE	Dīnāzārī	Dinazari	NA	waystations	55.99881	37.57458	دينازاري	دينازاري	دينازاري
DHATSAHIL_310E302N_S	Misr_RE	Ḏāt=al-Sāḥil	Dhat=al-Sahil	NA	waystations	31.01228	30.22134	ذات=الساحل	ذات=الساحل	ذات=الساحل
DHUKHUSHUB_392E247N_S	JaziratArab_RE	Ḏū=Ḫušub	Dhu=Khushub	NA	waystations	39.29172	24.72896	ذو=خشب	ذو=خشب	ذو=خشب
RADHAN_547E301N_S	Fars_RE	Rāḏān	Radhan|Dadhan	NA	waystations	54.70209	30.12067	راذان	راذان|داذان	راذان
RASDUNYA_537E300N_S	Fars_RE	Raʾs=al-Dunyā	Ras=al-Dunya	NA	waystations	53.78841	30.00577	رأس=الدنيا	رأس=الدنيا	راس=الدنيا
RASSIKR_528E297N_S	Fars_RE	Raʾs=al-Sikr	Ras=al-Sikr	NA	waystations	52.87257	29.7751	رأس=السكر	رأس=السكر	راس=السكر
RASAYN_380E250N_S	JaziratArab_RE	Raʾs=al-ʿAyn	Ras=al-Ayn	NA	waystations	38.05459	25.06481	رأس=العين	رأس=العين	راس=العين
RASMA_588E324N_S	Mafaza_RE	Raʾs=al-Māʾ	Ras=al-Ma	NA	waystations	58.87027	32.4344	رأس=الماء	رأس=الماء	راس=الماء
RAKAH_485E344N_S	Jibal_RE	Rākāh	Rakah	NA	waystations	48.54618	34.42798	راكاه	راكاه	راكاه
RAMA_434E257N_S	JaziratArab_RE	Rāmaŧ	Rama	NA	waystations	43.4292	25.77608	رامة	رامة	رامة
RAYKAN_526E285N_S	Fars_RE	Rāykān	Raykan|Khan=Azadmard	NA	waystations	52.67152	28.52097	رايكان	رايكان|خان=أزادمرد	رايكان
RIBAT_534E291N_S	Fars_RE	al-Ribāṭ	al-Ribat	NA	waystations	53.44663	29.12318	الرباط	الرباط	رباط
RIBATABSHUTURAN_559E332N_S	Mafaza_RE	Ribāṭ=Āb=Šuturān	Ribat=Ab=Shuturan|Khan=Ushturan	NA	waystations	55.93385	33.24359	رباط=آب=شتران	رباط=آب=شتران|خان=أشتران	رباط=اب=شتران
RIBATIBNRUSTAM_514E330N_S	Mafaza_RE	Ribāṭ=Ibn=Rustam	Ribat=Ibn=Rustam	NA	waystations	51.48549	33.07845	رباط=إبن=رستم	رباط=إبن=رستم	رباط=ابن=رستم
RIBATABUSAHL_574E401N_S	Daylam_RE	Ribāṭ=Abū=Sahl	Ribat=Abu=Sahl	NA	waystations	57.45149	40.18649	رباط=أبو=سهل	رباط=أبو=سهل	رباط=ابو=سهل
RIBATAFRAWA_562E389N_S	Khurasan_RE	Ribāṭ=Afrāwaŧ	Ribat=Afrawa	NA	waystations	56.26856	38.92182	رباط=أفراوة	رباط=أفراوة	رباط=افراوة
RIBATAFRIGHUN_652E372N_S	Khurasan_RE	Ribāṭ=Afrīġūn	Ribat=Afrighun	NA	waystations	65.27273	37.26306	رباط=أفريغون	رباط=أفريغون	رباط=افريغون
RIBATASTANA_647E392N_S	Mawarannahr_RE	Ribāṭ=al-Āstānaŧ	Ribat=al-Astana	NA	waystations	64.76666	39.21625	رباط=الآستانة	رباط=الآستانة	رباط=الاستانة
RIBATASTANA_649E366N_S	Khurasan_RE	Ribāṭ=al-Āstānaŧ	Ribat=al-Astana	NA	waystations	64.97971	36.67509	رباط=الآستانة	رباط=الآستانة	رباط=الاستانة
RIBATAMIR_547E375N_S	Daylam_RE	Ribāṭ=al-Amīr	Ribat=al-Amir	NA	waystations	54.76443	37.58399	رباط=الأمير	رباط=الأمير	رباط=الامير
RIBATHAJARIYYA_658E313N_S	Sijistan_RE	Ribāṭ=al-Ḥaǧariyyaŧ	Ribat=al-Hajariyya	NA	waystations	65.88026	31.39074	رباط=الحجرية	رباط=الحجرية	رباط=الحجرية
RIBATHADID_628E380N_S	Khurasan_RE	Ribāṭ=al-Ḥadīd	Ribat=al-Hadid	NA	waystations	62.80686	38.0492	رباط=الحديد	رباط=الحديد	رباط=الحديد
RIBATBARIS_633E388N_S	Khurasan_RE	Ribāṭ=Bāris	Ribat=Baris	NA	waystations	63.35393	38.84034	رباط=بارس	رباط=بارس	رباط=بارس
RIBATBARAKAN_512E320N_S	Khuzistan_RE	Ribāṭ=Bārakān	Ribat=Barakan	NA	waystations	51.21056	32.01123	رباط=باركان	رباط=باركان	رباط=باركان
RIBATBUSHTKHAMM_552E295N_S	Kirman_RE	Ribāṭ=Bušt=Ḫamm	Ribat=Busht=Khamm	NA	waystations	55.28258	29.5607	رباط=بشت=خم	رباط=بشت=خم	رباط=بشت=خم
RIBATTASH_638E399N_S	Mawarannahr_RE	Ribāṭ=Tāš	Ribat=Tash	NA	waystations	63.82036	39.99849	رباط=تاش	رباط=تاش	رباط=تاش
RIBATHASAN_622E405N_S	Mawarannahr_RE	Ribāṭ=Ḥasan	Ribat=Hasan	NA	waystations	62.28269	40.50009	رباط=حسن	رباط=حسن	رباط=حسن
RIBATHAFS_548E368N_S	Daylam_RE	Ribāṭ=Ḥafṣ	Ribat=Hafs	NA	waystations	54.88904	36.8176	رباط=حفص	رباط=حفص	رباط=حفص
RIBATKHUWARAN_653E385N_S	Mawarannahr_RE	Ribāṭ=Ḫuwārān	Ribat=Khuwaran	NA	waystations	65.33793	38.54277	رباط=خواران	رباط=خواران	رباط=خواران
RIBATKHURAN_564E337N_S	Mafaza_RE	Ribāṭ=Ḫūrān	Ribat=Khuran|Ribat=Kuran	NA	waystations	56.45466	33.73469	رباط=خوران	رباط=خوران|رباط=كوران	رباط=خوران
RIBATDIHISTAN_546E382N_S	Daylam_RE	Ribāṭ=Dihistān	Ribat=Dihistan	NA	waystations	54.61471	38.26671	رباط=دهستان	رباط=دهستان	رباط=دهستان
RIBATDHUQARNAYN_405E385N_S	Aqur_RE	Ribāṭ=Ḏū=al-Qarnayn	Ribat=Dhu=al-Qarnayn	NA	waystations	40.56071	38.57565	رباط=ذو=القرنين	رباط=ذو=القرنين	رباط=ذو=القرنين
RIBATZANJI_574E348N_S	Mafaza_RE	Ribāṭ=Zanǧī	Ribat=Zanji	NA	waystations	57.43239	34.84612	رباط=زنجي	رباط=زنجي	رباط=زنجي
RIBATSARAB_663E318N_S	Sijistan_RE	Ribāṭ=Sarāb	Ribat=Sarab	NA	waystations	66.38343	31.85842	رباط=سراب	رباط=سراب	رباط=سراب
RIBATSAD_677E398N_S	Mawarannahr_RE	Ribāṭ=Saʿd	Ribat=Sad	NA	waystations	67.71106	39.8547	رباط=سعد	رباط=سعد	رباط=سعد
RIBATSANDAH_617E412N_S	Mawarannahr_RE	Ribāṭ=Sandah	Ribat=Sandah	NA	waystations	61.76738	41.23222	رباط=سنده	رباط=سنده	رباط=سنده
RIBATSHUR_635E350N_S	Khurasan_RE	Ribāṭ=Šūr	Ribat=Shur	NA	waystations	63.52263	35.08069	رباط=شور	رباط=شور	رباط=شور
RIBATTUGHAN_628E401N_S	Mawarannahr_RE	Ribāṭ=Ṭuġān	Ribat=Tughan	NA	waystations	62.82511	40.18541	رباط=طغان	رباط=طغان	رباط=طغان
RIBATABDALLAH_639E313N_S	Sijistan_RE	Ribāṭ=ʿAbd=Allãh	Ribat=Abd=Allah	NA	waystations	63.92927	31.3733	رباط=عبد=الله	رباط=عبد=الله	رباط=عبد=الله
RIBATATIQ_650E394N_S	Mawarannahr_RE	Ribāṭ=ʿAtīq	Ribat=Atiq	NA	waystations	65.02339	39.44667	رباط=عتيق	رباط=عتيق	رباط=عتيق
RIBATALI_545E372N_S	Daylam_RE	Ribāṭ=ʿAlī	Ribat=Ali	NA	waystations	54.51366	37.22611	رباط=علي	رباط=علي	رباط=علي
RIBATQAHASTAN_635E313N_S	Sijistan_RE	Ribāṭ=Qahastān	Ribat=Qahastan|Ribat=Hafshiyan	NA	waystations	63.54388	31.36919	رباط=قهستان	رباط=قهستان|رباط=هفشيان	رباط=قهستان
RIBATKARUDIN_631E313N_S	Sijistan_RE	Ribāṭ=Karūdīn	Ribat=Karudin	NA	waystations	63.14407	31.38151	رباط=كرودين	رباط=كرودين	رباط=كرودين
RIBATKANKI_663E310N_S	Sijistan_RE	Ribāṭ=Kankī	Ribat=Kanki	NA	waystations	66.37622	31.02943	رباط=كنكي	رباط=كنكي	رباط=كنكي
RIBATKUFAN_593E372N_S	Khurasan_RE	Ribāṭ=Kūfan	Ribat=Kufan	NA	waystations	59.384	37.24076	رباط=كوفن	رباط=كوفن	رباط=كوفن
RIBATMASH_614E413N_S	Mawarannahr_RE	Ribāṭ=Māš	Ribat=Mash	NA	waystations	61.49617	41.35412	رباط=ماش	رباط=ماش	رباط=ماش
RIBATMAYANAH_627E345N_S	Khurasan_RE	Ribāṭ=Mayānah	Ribat=Mayanah	NA	waystations	62.7655	34.53751	رباط=ميانه	رباط=ميانه	رباط=ميانه
RIBATNASRAK_629E383N_S	Khurasan_RE	Ribāṭ=Naṣrak	Ribat=Nasrak	NA	waystations	62.99639	38.31229	رباط=نصرك	رباط=نصرك	رباط=نصرك
RIBATWAZZ_517E330N_S	Jibal_RE	Ribāṭ=Wazz	Ribat=Wazz	NA	waystations	51.77613	33.08075	رباط=وز	رباط=وز	رباط=وز
RABADHA_413E246N_S	JaziratArab_RE	Rabaḏaŧ	Rabadha	NA	waystations	41.30169	24.66756	ربذة	ربذة	ربذة
RUSTAJIRD_502E317N_S	Khuzistan_RE	Rustaǧird	Rustajird|al-Diz	NA	waystations	50.29984	31.71801	رستجرد	رستجرد|الدز	رستجرد
RUSAFA_387E356N_S	Sham_RE	al-Ruṣāfaŧ	al-Rusafa	NA	waystations	38.77933	35.60242	الرصافة	الرصافة	رصافة
RUSAFA_463E317N_S	Iraq_RE	al-Ruṣāfaŧ	al-Rusafa	NA	waystations	46.3645	31.78987	الرصافة	الرصافة	رصافة
RAFH_342E313N_S	Sham_RE	Rafḥ	Rafh	NA	waystations	34.25897	31.3087	رفح	رفح	رفح
RAKUNIN_527E326N_S	Mafaza_RE	Rakūnīn	Rakunin	NA	waystations	52.72262	32.66383	ركونين	ركونين	ركونين
RAML_631E401N_S	Mawarannahr_RE	al-Raml	al-Raml	NA	waystations	63.16025	40.13581	الرمل	الرمل	رمل
RUHAYMA_439E318N_S	BadiyatArab_RE	al-Ruhaymaŧ	al-Ruhayma	NA	waystations	43.95117	31.85995	الرهيمة	الرهيمة	رهيمة
RAWARA_386E320N_S	BadiyatArab_RE	al-Rawārá	al-Rawara|al-Dawara	NA	waystations	38.64087	32.03911	الروارى	الروارى|الدوارى	روارى
RAWHA_392E241N_S	JaziratArab_RE	Rawḥāʾ	Rawha	NA	waystations	39.2976	24.11893	روحاء	روحاء	روحاء
RUZKAN_519E318N_S	Fars_RE	Rūzkān	Ruzkan	NA	waystations	51.96103	31.80584	روزكان	روزكان	روزكان
RUWAYTHA_392E240N_S	JaziratArab_RE	Ruwayṯaŧ	Ruwaytha	NA	waystations	39.23589	24.01966	رويثة	رويثة	رويثة
RIBATALIYYABADH_537E357N_S	Daylam_RE	Rībāṭ=ʿAliyyābāḏ	Ribat=Aliyyabadh	NA	waystations	53.73487	35.74424	ريباط=علياباذ	ريباط=علياباذ	ريباط=علياباذ
ZUBALA_435E294N_S	BadiyatArab_RE	Zubālaŧ	Zubala	NA	waystations	43.5639	29.40521	زبالة	زبالة	زبالة
ZIBATRA_379E380N_S	Aqur_RE	Zibaṭraŧ	Zibatra	NA	waystations	37.90461	38.09311	زبطرة	زبطرة	زبطرة
ZUBAYDIYYA_468E342N_S	Jibal_RE	al-Zubaydiyyaŧ	al-Zubaydiyya	NA	waystations	46.85168	34.23099	الزبيدية	الزبيدية	زبيدية
ZUBAYDIYYA_469E344N_S	Jibal_RE	al-Zubaydiyyaŧ	al-Zubaydiyya	NA	waystations	46.93427	34.43457	الزبيدية	الزبيدية	زبيدية
ZARRA_492E350N_S	Jibal_RE	Zarraŧ	Zarra	NA	waystations	49.23165	35.06556	زرة	زرة	زرة
ZIRADABADH_553E366N_S	Daylam_RE	Ziradābāḏ	Ziradabadh|Zirdabadh	NA	waystations	55.30802	36.65798	زرداباذ	زرداباذ|زرداباذ	زرداباذ
ZARQA_360E320N_S	Sham_RE	al-Zarqāʾ	al-Zarqa	NA	waystations	36.08689	32.07029	الزرقاء	الزرقاء	زرقاء
ZARUDUWA_548E294N_S	Fars_RE	Zarūdūwaŧ	Zaruduwa	NA	waystations	54.85047	29.41342	زرودووة	زرودووة	زرودووة
ZAFARANIYYA_484E348N_S	Jibal_RE	Zaʿfaraniyyaŧ	Zafaraniyya	NA	waystations	48.42279	34.83858	زعفرنية	زعفرنية	زعفرنية
ZIYADABADH_532E298N_S	Fars_RE	Ziyādābāḏ	Ziyadabadh|Ziyadawadh	NA	waystations	53.22441	29.83708	زياداباذ	زياداباذ|زياداواذ	زياداباذ
ZAYTUNA_101E343N_S	Maghrib_RE	al-Zaytūnaŧ	al-Zaytuna|Ayn=Zaytuna|Bir=Zaytuna	NA	waystations	10.10538	34.35352	الزيتونة	الزيتونة|عين=زيتونة|بئر=زيتونة	زيتونة
SARIGH_752E428N_S	Mawarannahr_RE	Sāriġ	Sarigh	NA	waystations	75.26356	42.80107	سارغ	سارغ	سارغ
SAIDA_379E321N_S	BadiyatArab_RE	al-Sāʿidaŧ	al-Saida	NA	waystations	37.98572	32.13274	الساعدة	الساعدة	ساعدة
SAGHAND_552E325N_S	Mafaza_RE	Sāġand	Saghand	NA	waystations	55.21675	32.52933	ساغند	ساغند	ساغند
SIDRA_662E368N_S	Khurasan_RE	al-Sidraŧ	al-Sidra	NA	waystations	66.21231	36.8377	السدرة	السدرة	سدرة
SARMAQAN_548E296N_S	Kirman_RE	Sarmaqān	Sarmaqan|Jarmaqan|Ribat=Sarmaqan	NA	waystations	54.80361	29.63539	سرمقان	سرمقان|جرمقان|رباط=سرمقان	سرمقان
SARISH_567E338N_S	Mafaza_RE	Sarīš	Sarish	NA	waystations	56.79227	33.89125	سريش	سريش	سريش
SAGHB_364E271N_S	JaziratArab_RE	Saġb	Saghb	NA	waystations	36.47366	27.19891	سغب	سغب	سغب
SUQYABANUGHIFAR_392E235N_S	JaziratArab_RE	Suqyāʾ=Banū=Ġifār	Suqya=Banu=Ghifar	NA	waystations	39.23295	23.58141	سقياء=بنو=غفار	سقياء=بنو=غفار	سقياء=بنو=غفار
SIKKAHAMMAM_267E311N_S	Barqa_RE	Sikkaŧ=al-Ḥammām	Sikka=al-Hammam	NA	waystations	26.77604	31.19426	سكة=الحمام	سكة=الحمام	سكة=الحمام
SAKSH_521E326N_S	Mafaza_RE	Sakš	Saksh	NA	waystations	52.1233	32.69688	سكش	سكش	سكش
SULUQ_202E314N_S	Barqa_RE	Sulūq	Suluq	NA	waystations	20.24835	31.4018	سلوق	سلوق	سلوق
SALILA_412E243N_S	JaziratArab_RE	al-Salīlaŧ	al-Salila	NA	waystations	41.22235	24.34402	السليلة	السليلة	سليلة
SULAYMA_473E241N_S	JaziratArab_RE	Sulaymaŧ	Sulayma	NA	waystations	47.35509	24.15648	سليمة	سليمة	سليمة
SAMIRA_420E264N_S	JaziratArab_RE	Samīrāʾ	Samira	NA	waystations	42.03339	26.41998	سميراء	سميراء	سميراء
SUMAYRAM_518E313N_S	Fars_RE	Sumayram	Sumayram	NA	waystations	51.81266	31.35567	سميرم	سميرم	سميرم
SINNNUHAS_416E393N_S	Rihab_RE	Sinn=Nuḥās	Sinn=Nuhas|Bajunays	NA	waystations	41.69403	39.39009	سن=نحاس	سن=نحاس|باجنيس	سن=نحاس
SANJAHAN_503E297N_S	Fars_RE	Sanǧāhān	Sanjahan	NA	waystations	50.38864	29.74023	سنجاهان	سنجاهان	سنجاهان
SAWJAR_508E320N_S	Khuzistan_RE	Sawǧar	Sawjar	NA	waystations	50.84351	32.09289	سوجر	سوجر	سوجر
SUDAQANIYYA_436E348N_S	Iraq_RE	al-Sūdaqāniyyaŧ	al-Sudaqaniyya	NA	waystations	43.60292	34.81448	السودقانية	السودقانية	سودقانية
SUSANQIN_500E350N_S	Jibal_RE	Sūsanqīn	Susanqin|Susnaqin|Sunaqin	NA	waystations	50.02954	35.0274	سوسنقين	سوسنقين|سوسنقين|سونقين	سوسنقين
SUWA_378E337N_S	BadiyatArab_RE	Suwá	Suwa	NA	waystations	37.85153	33.72767	سوى	سوى	سوى
