id	region	lon	lat	topType	topTypeAlt	translitTitle	arTitle	translitTitleOther	arTitleOther	searchNames	arBW
BIRBAR_575E321N_S_MAFA	Mafaza	57.50413	32.13350	waystations	etape	Biʾr Bar	بئر بر	Biʾr Bar, Ǧāh Bar	بئر بر، جاه بر	Bir Bar, Jah Bar	Bir Bar, Jah Bar
NABAND_575E323N_S_MAFA	Mafaza	57.58788	32.33053	villages	localite	Nāband	نابند	Nāband	نابند	Naband	Naband
DARKUJUWI_577E307N_S_MAFA	Mafaza	57.77635	30.76476	waystations	relais	Darkūǧuwī	دركوجوي	Darkūǧuwī	دركوجوي	Darkujuwi	Darkujuwi
SHURIRUDH_577E312N_S_MAFA	Mafaza	57.78936	31.27116	waystations	etape	Šūrirūḏ	شورروذ	Šūrirūḏ, Šūr Duwāzdaŧ	شورروذ، شور دوازدة	Shurirudh, Shur Duwazda	Shurirudh, Shur Duwazda
BARISK_582E314N_S_MAFA	Mafaza	58.27354	31.41567	waystations	etape	Bārisk	بارسك	Bārisk	بارسك	Barisk	Barisk
KHUR_584E329N_S_MAFA	Mafaza	58.45153	32.93881	towns	ville	Ḫūr	خور	Ḫūr	خور	Khur	Khur
NIMA_585E316N_S_MAFA	Mafaza	58.52604	31.68852	waystations	relais	Nīmaŧ	نيمة	Nīmaŧ	نيمة	Nima	Nima
DARISTAN_587E292N_S_MAFA	Mafaza	58.76561	29.22421	villages	village	Dāristān	دارستان	Dāristān	دارستان	Daristan	Daristan
HAWD_587E319N_S_MAFA	Mafaza	58.78635	31.90091	waystations	relais	al-Ḥawḍ	ﭐلحوض	al-Ḥawḍ	ﭐلحوض	al-Hawd	al-Hawd
KUKUR_588E326N_S_MAFA	Mafaza	58.85980	32.62196	villages	village	Kūkūr	كوكور	Kūkūr	كوكور	Kukur	Kukur
RASMA_588E324N_S_MAFA	Mafaza	58.87027	32.43440	waystations	etape	Raʾs al-Māʾ	رأس ﭐلماء	Raʾs al-Māʾ	رأس ﭐلماء	Ras al-Ma	Ras al-Ma
KHAWST_588E327N_S_MAFA	Mafaza	58.87551	32.77833	villages	localite	Ḫawst	خوست	Ḫawst	خوست	Khawst	Khawst
QARYASALM_592E312N_S_MAFA	Mafaza	59.28094	31.25781	waystations	etape	Qaryaŧ Salm	قرية سلم	Qaryaŧ Salm	قرية سلم	Qarya Salm	Qarya Salm
ISBIDH_599E299N_S_MAFA	Mafaza	59.96927	29.91949	towns	cite	Isbīḏ	إسبيذ	Isbīḏ, Isfīd, Sabīḏ, Safīd, Sabīǧ, Sanīǧ	إسبيذ، إسفيد، سبيذ، سفيد، سبيج، سنيج	Isbidh, Isfid, Sabidh, Safid, Sabij, Sanij	Isbidh, Isfid, Sabidh, Safid, Sabij, Sanij
TABASMASINAN_602E328N_S_MAFA	Mafaza	60.20763	32.81573	towns	ville?	Ṭabas Masīnān	طبس مسينان	Ṭabas Masīnān, Ṭabas al-ʿUnnāb	طبس مسينان، طبس ﭐلعناب	Tabas Masinan, Tabas al-Unnab	Tabas Masinan, Tabas al-Unnab
WAHRAN_006W357N_S_MAGH	Maghrib	-0.61866	35.70565	towns	cite	Wahrān	وهران	Wahrān	وهران	Wahran	Wahran
ASLAN_011W354N_S_MAGH	Maghrib	-1.16486	35.45814	towns	cite	Āslān	آسلان	Āslān, Wāslān	آسلان، واسلان	Aslan, Waslan	Aslan, Waslan
TILIMSAN_013W348N_S_MAGH	Maghrib	-1.32364	34.88186	towns	cite	Tilimsān	تلمسان	Tilimsān	تلمسان	Tilimsan	Tilimsan
ARJIKUK_014W352N_S_MAGH	Maghrib	-1.45702	35.28205	towns	cite	Arǧikūk	أرجكوك	Arǧikūk, al-Šaqūr	أرجكوك، ﭐلشقور	Arjikuk, al-Shaqur	Arjikuk, al-Shaqur
MADINAALAWIYYIN_016W347N_S_MAGH	Maghrib	-1.65814	34.73932	towns	cite	Madīnaŧ ʿAlawiyyīn	مدينة علويين	Madīnaŧ ʿAlawiyyīn	مدينة علويين	Madina Alawiyyin	Madina Alawiyyin
FALUSAN_017W350N_S_MAGH	Maghrib	-1.75553	35.03281	towns	cite	Fālūsan	فالوسن	Fālūsan, Qaṣr al-Fulūs	فالوسن، قصر ﭐلفلوس	Falusan, Qasr al-Fulus	Falusan, Qasr al-Fulus
GHUZZA_019W350N_S_MAGH	Maghrib	-1.92701	35.06747	towns	cite	Ġuzzaŧ	غزة	Ġuzzaŧ	غزة	Ghuzza	Ghuzza
JARAWAABUAYSH_022W350N_S_MAGH	Maghrib	-2.28691	35.09519	towns	ville	Ǧarāwaŧ Abū al-ʿAyš	جراوة أبو ﭐلعيش	Ǧarāwaŧ Abū al-ʿAyš	جراوة أبو ﭐلعيش	Jarawa Abu al-Aysh	Jarawa Abu al-Aysh
SA_028W344N_S_MAGH	Maghrib	-2.89875	34.41816	towns	cite	Ṣāʿ	صاع	Ṣāʿ	صاع	Sa	Sa
AMLIL_029W352N_S_MAGH	Maghrib	-2.96861	35.29761	towns	cite	Amlīl	أمليل	Amlīl	أمليل	Amlil	Amlil
TABARIDA_033W343N_S_MAGH	Maghrib	-3.30734	34.32074	towns	cite	Tābarīdā	تابريدا	Tābarīdā	تابريدا	Tabarida	Tabarida
WADIMALWIYYA_036W333N_W_MAGH	Maghrib	-3.64184	33.37702	waters	wadi	Wādī Malwiyyaŧ	وادي ملوية	Wādī Malwiyyaŧ	وادي ملوية	Wadi Malwiyya	Wadi Malwiyya
WADIMASUN_036W344N_W_MAGH	Maghrib	-3.67995	34.42515	waters	wadi	Wādī Masūn	وادي مسون	Wādī Masūn	وادي مسون	Wadi Masun	Wadi Masun
HAJARNASR_039W352N_S_MAGH	Maghrib	-3.90859	35.22154	towns	ville	Haǧar al-Naṣr	هجر ﭐلنصر	Haǧar al-Naṣr, Qalʿaŧ al-Nusūr, Nākūr, Nukūr	هجر ﭐلنصر، قلعة ﭐلنسور، ناكور، نكور	Hajar al-Nasr, Qala al-Nusur, Nakur, Nukur	Hajar al-Nasr, Qala al-Nusur, Nakur, Nukur
KAZANNAYA_039W346N_S_MAGH	Maghrib	-3.92129	34.66535	towns	cite	Kazannāyaŧ	كزناية	Kazannāyaŧ	كزناية	Kazannaya	Kazannaya
TIZA_040W342N_S_MAGH	Maghrib	-4.02927	34.22102	towns	cite	Tīzā	تيزا	Tīzā, Tāzaŧ	تيزا، تازة	Tiza, Taza	Tiza, Taza
SIJILMASA_042W312N_S_MAGH	Maghrib	-4.23723	31.27819	capitals	capitale	Siǧilmāsaŧ	سجلماسة	Siǧilmāsaŧ	سجلماسة	Sijilmasa	Sijilmasa
SIJILMASA_042W312N_R_MAGH	Maghrib	-4.23723	31.27819	regions	circon	Siǧilmāsaŧ	سجلماسة	Siǧilmāsaŧ	سجلماسة	Sijilmasa	Sijilmasa
QALAKARMATA_043W341N_S_MAGH	Maghrib	-4.31719	34.19475	villages	localite	Qalʿaŧ Karmāṭaŧ	قلعة كرماطة	Qalʿaŧ Karmāṭaŧ, Kurmāṭaŧ	قلعة كرماطة، كرماطة	Qala Karmata, Kurmata	Qala Karmata, Kurmata
WADIINAWAN_043W342N_W_MAGH	Maghrib	-4.39975	34.24946	waters	wadi	Wādī Īnāwan	وادي إيناون	Wādī Īnāwan	وادي إيناون	Wadi Inawan	Wadi Inawan
WADIZIZ_044W318N_W_MAGH	Maghrib	-4.48761	31.87198	waters	wadi	Wādī Zīz	وادي زيز	Wādī Zīz	وادي زيز	Wadi Ziz	Wadi Ziz
ARISH_045W323N_S_MAGH	Maghrib	-4.52149	32.30201	towns	canton	ʿArīš	عريش	ʿArīš	عريش	Arish	Arish
MATMATA_045W341N_S_MAGH	Maghrib	-4.53948	34.11636	towns	cite	Maṭmāṭaŧ	مطماطة	Maṭmāṭaŧ	مطماطة	Matmata	Matmata
NAMALATA_046W341N_S_MAGH	Maghrib	-4.62840	34.13739	towns	cite	Namālataŧ	نمالتة	Namālataŧ	نمالتة	Namalata	Namalata
BALADGHUMAR_047W351N_S_MAGH	Maghrib	-4.70461	35.19603	towns	canton	Balad Ġumār	بلد غمار	Balad Ġumār	بلد غمار	Balad Ghumar	Balad Ghumar
FAS_050W340N_S_MAGH	Maghrib	-5.02852	34.06727	capitals	capitale	Fās	فاس	Fās	فاس	Fas	Fas
WADIWARGHA_053W344N_W_MAGH	Maghrib	-5.30163	34.49584	waters	wadi	Wādī Warġaŧ	وادي ورغة	Wādī Warġaŧ	وادي ورغة	Wadi Wargha	Wadi Wargha
SABTA_053W358N_S_MAGH	Maghrib	-5.33338	35.86107	towns	cite	Sabtaŧ	سبتة	Sabtaŧ	سبتة	Sabta	Sabta
SANHAJA_055W352N_S_MAGH	Maghrib	-5.52392	35.29674	towns	cite	Ṣanhāǧaŧ	صنهاجة	Ṣanhāǧaŧ	صنهاجة	Sanhaja	Sanhaja
MIKNASA_055W339N_S_MAGH	Maghrib	-5.56626	33.91455	towns	cite	Miknāsaŧ	مكناسة	Miknāsaŧ	مكناسة	Miknasa	Miknasa
WALILA_056W340N_S_MAGH	Maghrib	-5.60437	34.09883	towns	cite	Walīlaŧ	وليلة	Walīlaŧ	وليلة	Walila	Walila
WADISAFDAD_057W349N_W_MAGH	Maghrib	-5.76527	34.99380	waters	wadi	Wādī Safdad	وادي سفدد	Wādī Safdad	وادي سفدد	Wadi Safdad	Wadi Safdad
KURT_058W345N_S_MAGH	Maghrib	-5.83301	34.59132	towns	cite	Kurt	كرت	Kurt	كرت	Kurt	Kurt
TANJA_058W357N_R_MAGH	Maghrib	-5.84572	35.77868	regions	territoire	Tanǧaŧ	تنجة	Tanǧaŧ	تنجة	Tanja	Tanja
NAHHASIN_058W311N_S_MAGH	Maghrib	-5.84677	31.13962	villages	localite	al-Naḥḥāsīn	ﭐلنحاسين	al-Naḥḥāsīn	ﭐلنحاسين	al-Nahhasin	al-Nahhasin
BASRA_058W348N_S_MAGH	Maghrib	-5.88806	34.82887	towns	cite	Baṣraŧ	بصرة	Baṣraŧ	بصرة	Basra	Basra
TUSHUMMUS_059W350N_S_MAGH	Maghrib	-5.95157	35.07007	towns	ville	Tušummus	تشمس	Tušummus	تشمس	Tushummus	Tushummus
TUSHUMMUS_059W350N_W_MAGH	Maghrib	-5.95157	35.07007	waters	wadi	Tušummus	تشمس	Tušummus	تشمس	Tushummus	Tushummus
AZILA_059W355N_S_MAGH	Maghrib	-5.97486	35.58306	towns	cite	Azīlaŧ	أزيلة	Azīlaŧ	أزيلة	Azila	Azila
WADISABU_059W344N_W_MAGH	Maghrib	-5.98544	34.45352	waters	wadi	Wādī Sabū	وادي سبو	Wādī Sabū	وادي سبو	Wadi Sabu	Wadi Sabu
BUHAYRAARYAGH_064W345N_W_MAGH	Maghrib	-6.48719	34.55645	waters	lac	Buḥayraŧ Aryāġ	بحيرة أرياغ	Buḥayraŧ Aryāġ, Buḥayraŧ al-Riġaŧ	بحيرة أرياغ، بحيرة ﭐلرغة	Buhayra Aryagh, Buhayra al-Righa	Buhayra Aryagh, Buhayra al-Righa
SALA_067W340N_S_MAGH	Maghrib	-6.79416	34.04753	towns	cite	Salā	سلا	Salā	سلا	Sala	Sala
RIBAT_068W339N_S_MAGH	Maghrib	-6.88943	33.99489	villages	localite	Ribāṭ	رباط	Ribāṭ	رباط	Ribat	Ribat
TANDALI_071W317N_S_MAGH	Maghrib	-7.17841	31.78429	towns	cite	Tandalī	تندلي	Tandalī	تندلي	Tandali	Tandali
WADIDARA_074W309N_W_MAGH	Maghrib	-7.42487	30.93544	waters	wadi	Wādī Darʿaŧ	وادي درعة	Wādī Darʿaŧ	وادي درعة	Wadi Dara	Wadi Dara
WARIKA_076W314N_S_MAGH	Maghrib	-7.63570	31.44535	towns	cite	Warīkaŧ	وريكة	Warīkaŧ, Aġmāt Warīkaŧ	وريكة، أغمات وريكة	Warika, Aghmat Warika	Warika, Aghmat Warika
AYLAN_076W314N_S_MAGH	Maghrib	-7.69710	31.49952	towns	cite	Aylān	أيلان	Aylān, Aġmāt Aylā, Aġmāt Waylā	أيلان، أغمات أيلا، أغمات ويلا	Aylan, Aghmat Ayla, Aghmat Wayla	Aylan, Aghmat Ayla, Aghmat Wayla
WADIDARA_080W291N_W_MAGH	Maghrib	-8.07804	29.19903	waters	wadi	Wādī Darʿaŧ	وادي درعة	Wādī Darʿaŧ	وادي درعة	Wadi Dara	Wadi Dara
TARQALA_088W305N_S_MAGH	Maghrib	-8.84130	30.50052	capitals	capitale	Tarqālaŧ	ترقالة	Tarqālaŧ	ترقالة	Tarqala	Tarqala
MASSA_096W300N_S_MAGH	Maghrib	-9.64810	30.06450	towns	cite	Māssaŧ	ماسة	Māssaŧ	ماسة	Massa	Massa
FAKKAN_000E352N_S_MAGH	Maghrib	0.05881	35.21592	towns	cite	Fakkān	فكان	Fakkān, Afkān	فكان، أفكان	Fakkan, Afkan	Fakkan, Afkan
HUWARA_004E355N_S_MAGH	Maghrib	0.44200	35.55078	towns	cite	Huwāraŧ	هوارة	Huwāraŧ	هوارة	Huwara	Huwara
BATHA_006E357N_S_MAGH	Maghrib	0.60289	35.78297	towns	cite	al-Baṭḥaŧ	ﭐلبطحة	al-Baṭḥaŧ	ﭐلبطحة	al-Batha	al-Batha
MINDAS_008E356N_S_MAGH	Maghrib	0.82730	35.67814	towns	cite	Mindās	منداس	Mindās	منداس	Mindas	Mindas
GHUZZA_010E361N_S_MAGH	Maghrib	1.09406	36.11161	towns	cite	al-Ġuzzaŧ	ﭐلغزة	al-Ġuzzaŧ	ﭐلغزة	al-Ghuzza	al-Ghuzza
TAJANNA_013E363N_S_MAGH	Maghrib	1.35022	36.34557	towns	cite	Taǧannaŧ	تجنة	Taǧannaŧ	تجنة	Tajanna	Tajanna
TAHIRT_013E353N_S_MAGH	Maghrib	1.36504	35.36971	capitals	capitale	Tāhirt	تاهرت	Tāhirt	تاهرت	Tahirt	Tahirt
TAHIRT_013E353N_R_MAGH	Maghrib	1.36504	35.36971	regions	circon	Tāhirt	تاهرت	Tāhirt	تاهرت	Tahirt	Tahirt
TANAS_013E364N_S_MAGH	Maghrib	1.37563	36.49038	towns	cite	Tanas	تنس	Tanas	تنس	Tanas	Tanas
WADISHALIF_014E362N_W_MAGH	Maghrib	1.45396	36.21758	waters	wadi	Wādī Šalif	وادي شلف	Wādī Šalif	وادي شلف	Wadi Shalif	Wadi Shalif
MATMATA_019E359N_R_MAGH	Maghrib	1.90701	35.95410	regions	region	Maṭmāṭaŧ	مطماطة	Maṭmāṭaŧ	مطماطة	Matmata	Matmata
ZAYTUNA_101E343N_S_MAGH	Maghrib	10.10538	34.35352	waystations	etape	al-Zaytūnaŧ	ﭐلزيتونة	al-Zaytūnaŧ, ʿAyn Zaytūnaŧ, Biʾr Zaytūnaŧ	ﭐلزيتونة، عين زيتونة، بئر زيتونة	al-Zaytuna, Ayn Zaytuna, Bir Zaytuna	al-Zaytuna, Ayn Zaytuna, Bir Zaytuna
ZAGHWAN_101E364N_S_MAGH	Maghrib	10.13608	36.40097	towns	cite	Zaġwān	زغوان	Zaġwān	زغوان	Zaghwan	Zaghwan
QAYRAWAN_101E357N_S_MAGH	Maghrib	10.14137	35.70049	capitals	capitale	al-Qayrawān	ﭐلقيروان	al-Qayrawān	ﭐلقيروان	al-Qayrawan	al-Qayrawan
TUNIS_101E367N_S_MAGH	Maghrib	10.17736	36.77071	towns	cite	Tūnis	تونس	Tūnis	تونس	Tunis	Tunis
QARTAJANNA_102E368N_S_MAGH	Maghrib	10.26628	36.87916	towns	cite	Qarṭāǧannaŧ	قرطاجنة	Qarṭāǧannaŧ	قرطاجنة	Qartajanna	Qartajanna
KATANA_102E336N_S_MAGH	Maghrib	10.27879	33.69175	waystations	etape	Katānaŧ	كتانة	Katānaŧ	كتانة	Katana	Katana
AWDHANA_102E365N_S_MAGH	Maghrib	10.28004	36.59668	towns	cite	Awḏanaŧ	أوذنة	Awḏanaŧ	أوذنة	Awdhana	Awdhana
SUSA_106E358N_S_MAGH	Maghrib	10.61560	35.81044	towns	cite	Sūsaŧ	سوسة	Sūsaŧ	سوسة	Susa	Susa
QABISHA_106E348N_R_MAGH	Maghrib	10.68123	34.83148	regions	region	Qabīšaŧ	قبيشة	Qabīšaŧ	قبيشة	Qabisha	Qabisha
ASFAQUS_108E347N_S_MAGH	Maghrib	10.80190	34.77411	towns	cite	Asfāqus	أسفاقس	Asfāqus	أسفاقس	Asfaqus	Asfaqus
MUNASTIR_108E357N_S_MAGH	Maghrib	10.80402	35.75548	towns	cite	Munastīr	منستير	Munastīr	منستير	Munastir	Munastir
MANZILBASHU_109E367N_S_MAGH	Maghrib	10.94269	36.72745	towns	ville	Manzil Bāšū	منزل باشو	Manzil Bāšū	منزل باشو	Manzil Bashu	Manzil Bashu
JAZIRAABUSHARIK_109E370N_S_MAGH	Maghrib	10.99773	37.03058	towns	cite	Ǧazīraŧ Abū Šarīk	جزيرة أبو شريك	Ǧazīraŧ Abū Šarīk	جزيرة أبو شريك	Jazira Abu Sharik	Jazira Abu Sharik
MAHDIYYA_110E354N_S_MAGH	Maghrib	11.05807	35.49133	towns	cite	Mahdiyyaŧ	مهدية	Mahdiyyaŧ	مهدية	Mahdiyya	Mahdiyya
JABALNAFUSA_113E318N_O_MAGH	Maghrib	11.37139	31.81241	sites	mont	Ǧabal Nafūsaŧ	جبل نفوسة	Ǧabal Nafūsaŧ	جبل نفوسة	Jabal Nafusa	Jabal Nafusa
BANUWARIFAN_020E362N_S_MAGH	Maghrib	2.02980	36.21928	villages	village	Banū Wārīfan	بنو واريفن	Banū Wārīfan	بنو واريفن	Banu Warifan	Banu Warifan
MILIYANA_022E362N_S_MAGH	Maghrib	2.22246	36.27861	towns	cite	Miliyānaŧ	مليانة	Miliyānaŧ	مليانة	Miliyana	Miliyana
ASHRASHAL_022E365N_S_MAGH	Maghrib	2.25421	36.54100	towns	cite/port	Ašrašāl	أشرشال	Ašrašāl	أشرشال	Ashrashal	Ashrashal
SUQKARA_026E361N_S_MAGH	Maghrib	2.69033	36.10305	towns	cite	Sūq Karā	سوق كرا	Sūq Karā	سوق كرا	Suq Kara	Suq Kara
MATTIJA_028E365N_S_MAGH	Maghrib	2.84276	36.59413	towns	cite	Mattīǧaŧ	متيجة	Mattīǧaŧ	متيجة	Mattija	Mattija
JAZIRABANUZAGHANNAYA_030E367N_S_MAGH	Maghrib	3.09046	36.70793	towns	cite	Ǧazīraŧ Banū Zaġannāyaŧ	جزيرة بنو زغناية	Ǧazīraŧ Banū Zaġannāyaŧ	جزيرة بنو زغناية	Jazira Banu Zaghannaya	Jazira Banu Zaghannaya
ASHIR_031E357N_S_MAGH	Maghrib	3.16032	35.70178	towns	cite	ʿAšīr	عشير	ʿAšīr	عشير	Ashir	Ashir
WADIMALIH_031E361N_W_MAGH	Maghrib	3.18573	36.10990	waters	wadi	Wādī al-Māliḥ	وادي ﭐلمالح	Wādī al-Māliḥ	وادي ﭐلمالح	Wadi al-Malih	Wadi al-Malih
TAMADFUS_032E367N_S_MAGH	Maghrib	3.28946	36.73508	towns	cite/port	Tāmadfūs	تامدفوس	Tāmadfūs	تامدفوس	Tamadfus	Tamadfus
MARSADAJJAJ_035E367N_S_MAGH	Maghrib	3.58797	36.73169	towns	cite	Marsá al-Daǧǧāǧ	مرسى ﭐلدجاج	Marsá al-Daǧǧāǧ	مرسى ﭐلدجاج	Marsa al-Dajjaj	Marsa al-Dajjaj
SUQHAMZA_039E363N_S_MAGH	Maghrib	3.91612	36.36220	towns	cite	Sūq Ḥamzaŧ	سوق حمزة	Sūq Ḥamzaŧ	سوق حمزة	Suq Hamza	Suq Hamza
MASILA_045E356N_S_MAGH	Maghrib	4.53218	35.66309	towns	cite	al-Masīlaŧ	ﭐلمسيلة	al-Masīlaŧ	ﭐلمسيلة	al-Masila	al-Masila
MAQQARA_050E355N_S_MAGH	Maghrib	5.02970	35.54259	towns	cite	Maqqaraŧ	مقرة	Maqqaraŧ	مقرة	Maqqara	Maqqara
BAJAYA_050E367N_S_MAGH	Maghrib	5.04769	36.70199	towns	port	Baǧāyaŧ	بجاية	Baǧāyaŧ	بجاية	Bajaya	Bajaya
TUBNA_053E353N_S_MAGH	Maghrib	5.35573	35.32395	towns	cite	Ṭubnaŧ	طبنة	Ṭubnaŧ	طبنة	Tubna	Tubna
TAWLAQA_053E346N_S_MAGH	Maghrib	5.38113	34.69495	towns	cite	Ṭawlaqā	طولقا	Ṭawlaqā	طولقا	Tawlaqa	Tawlaqa
SATIF_054E361N_S_MAGH	Maghrib	5.40760	36.15863	towns	cite	Saṭīf	سطيف	Saṭīf	سطيف	Satif	Satif
JAMILA_056E362N_S_MAGH	Maghrib	5.60237	36.24063	towns	cite	Ǧamīlā	جميلا	Ǧamīlā	جميلا	Jamila	Jamila
BANTIYUS_056E346N_S_MAGH	Maghrib	5.60554	34.67928	towns	cite	Banṭiyūs	بنطيوس	Banṭiyūs	بنطيوس	Bantiyus	Bantiyus
NIQAWUS_057E355N_S_MAGH	Maghrib	5.70399	35.58177	towns	cite	Niqāwus	نقاوس	Niqāwus	نقاوس	Niqawus	Niqawus
JIJIL_057E367N_S_MAGH	Maghrib	5.71881	36.77325	towns	cite	Ǧīǧil	جيجل	Ǧīǧil	جيجل	Jijil	Jijil
BISKARA_057E348N_S_MAGH	Maghrib	5.72622	34.84755	towns	cite	Biskaraŧ	بسكرة	Biskaraŧ	بسكرة	Biskara	Biskara
TAHUDHA_058E347N_S_MAGH	Maghrib	5.82783	34.79932	towns	cite	Tahūḏā	تهوذا	Tahūḏā	تهوذا	Tahudha	Tahudha
BILIZMA_061E356N_S_MAGH	Maghrib	6.14010	35.63685	towns	cite	Bilizmaŧ	بلزمة	Bilizmaŧ	بلزمة	Bilizma	Bilizma
MILA_062E364N_S_MAGH	Maghrib	6.28830	36.42482	towns	cite	Mīlā	ميلا	Mīlā	ميلا	Mila	Mila
JABALAWRAS_065E352N_O_MAGH	Maghrib	6.58045	35.22457	sites	mont	Ǧabal Awrās	جبل أوراس	Ǧabal Awrās	جبل أوراس	Jabal Awras	Jabal Awras
QUSTANTINIYYA_066E363N_S_MAGH	Maghrib	6.62703	36.33790	towns	cite	al-Qusṭanṭiniyyaŧ	ﭐلقسطنطنية	al-Qusṭanṭiniyyaŧ, Qusṭanṭiniyyaŧ	ﭐلقسطنطنية، قسطنطنية	al-Qustantiniyya, Qustantiniyya	al-Qustantiniyya, Qustantiniyya
DUFANA_066E354N_S_MAGH	Maghrib	6.62915	35.49564	towns	cite	Dūfānaŧ	دوفانة	Dūfānaŧ	دوفانة	Dufana	Dufana
BADIS_066E347N_S_MAGH	Maghrib	6.65773	34.76281	towns	cite	Bādis	بادس	Bādis	بادس	Badis	Badis
TIJIS_068E360N_S_MAGH	Maghrib	6.83450	36.08680	towns	cite	Tīǧis	تيجس	Tīǧis	تيجس	Tijis	Tijis
BAGHAY_071E355N_S_MAGH	Maghrib	7.12454	35.50598	towns	cite	Bāġāy	باغاي	Bāġāy	باغاي	Baghay	Baghay
ARKU_072E360N_S_MAGH	Maghrib	7.20287	36.05429	towns	cite	Arkū	أركو	Arkū, Rakwaŧ	أركو، ركوة	Arku, Rakwa	Arku, Rakwa
MISKYANA_077E356N_S_MAGH	Maghrib	7.73214	35.61620	towns	cite	al-Miskyānaŧ	ﭐلمسكيانة	al-Miskyānaŧ	ﭐلمسكيانة	al-Miskyana	al-Miskyana
BUNA_077E368N_S_MAGH	Maghrib	7.74061	36.88509	towns	cite	Būnaŧ	بونة	Būnaŧ	بونة	Buna	Buna
NAFTA_079E338N_S_MAGH	Maghrib	7.90257	33.87018	towns	cite	Nafṭaŧ	نفطة	Nafṭaŧ	نفطة	Nafta	Nafta
TABASSA_081E353N_S_MAGH	Maghrib	8.13227	35.37489	towns	canton	Tabassā	تبسا	Tabassā	تبسا	Tabassa	Tabassa
TAWZIR_081E339N_S_MAGH	Maghrib	8.15027	33.93695	towns	cite	Tawzir	توزر	Tawzir	توزر	Tawzir	Tawzir
HAMMA_081E340N_S_MAGH	Maghrib	8.19472	34.05630	towns	cite	al-Ḥammaŧ	ﭐلحمة	al-Ḥammaŧ	ﭐلحمة	al-Hamma	al-Hamma
TAQYUS_082E340N_S_MAGH	Maghrib	8.26247	34.00718	towns	cite	Taqyūs	تقيوس	Taqyūs	تقيوس	Taqyus	Taqyus
QASTILIYA_082E338N_R_MAGH	Maghrib	8.27517	33.88951	regions	region	Qasṭīliyaŧ	قسطيلية	Qasṭīliyaŧ	قسطيلية	Qastiliya	Qastiliya
MARMAJANNA_084E354N_S_MAGH	Maghrib	8.40114	35.48917	villages	localite	Marmāǧannaŧ	مرماجنة	Marmāǧannaŧ, Māǧannaŧ	مرماجنة، ماجنة	Marmajanna, Majanna	Marmajanna, Majanna
MARSAKHARAZ_084E368N_S_MAGH	Maghrib	8.42231	36.85460	towns	cite/port	Marsá al-Ḫaraz	مرسى ﭐلخرز	Marsá al-Ḫaraz	مرسى ﭐلخرز	Marsa al-Kharaz	Marsa al-Kharaz
KHAWRKAF_087E361N_S_MAGH	Maghrib	8.71976	36.18255	villages	village	Ḫawr al-Kāf	خور ﭐلكاف	Ḫawr al-Kāf	خور ﭐلكاف	Khawr al-Kaf	Khawr al-Kaf
UBBA_087E358N_S_MAGH	Maghrib	8.72082	35.80744	villages	localite	Ubbaŧ	أبة	Ubbaŧ	أبة	Ubba	Ubba
TABARQA_088E369N_S_MAGH	Maghrib	8.81185	36.91556	towns	cite	Ṭabarqaŧ	طبرقة	Ṭabarqaŧ	طبرقة	Tabarqa	Tabarqa
BISHSHARA_088E338N_S_MAGH	Maghrib	8.81609	33.80380	towns	ville	Biššará	بشرى	Biššará, Bišrī	بشرى، بشري	Bishshara, Bishri	Bishshara, Bishri
QAFSA_088E344N_S_MAGH	Maghrib	8.82032	34.40681	towns	cite	Qafṣaŧ	قفصة	Qafṣaŧ	قفصة	Qafsa	Qafsa
LURBUS_088E361N_S_MAGH	Maghrib	8.83937	36.10562	towns	cite	Lurbus	لربس	Lurbus, al-Urbus	لربس، ﭐلأربس	Lurbus, al-Urbus	Lurbus, al-Urbus
MAKNAABUMANSUR_091E368N_R_MAGH	Maghrib	9.11248	36.81309	regions	region	Maknaŧ Abū Manṣūr	مكنة أبو منصور	Maknaŧ Abū Manṣūr	مكنة أبو منصور	Makna Abu Mansur	Makna Abu Mansur
QAMUDA_091E351N_R_MAGH	Maghrib	9.13153	35.15407	regions	region	Qamūdaŧ	قمودة	Qamūdaŧ	قمودة	Qamuda	Qamuda
SABIBA_091E354N_S_MAGH	Maghrib	9.16117	35.41674	towns	cite	Sabībaŧ	سبيبة	Sabībaŧ	سبيبة	Sabiba	Sabiba
BAJA_092E366N_S_MAGH	Maghrib	9.20563	36.67738	towns	cite	Bāǧaŧ	باجة	Bāǧaŧ	باجة	Baja	Baja
SUBAYTILA_092E352N_S_MAGH	Maghrib	9.22256	35.23365	capitals	cheflieu	Subayṭilaŧ	سبيطلة	Subayṭilaŧ	سبيطلة	Subaytila	Subaytila
NAFZAWA_092E336N_R_MAGH	Maghrib	9.28396	33.61536	regions	region	Nafzāwaŧ	نفزاوة	Nafzāwaŧ	نفزاوة	Nafzawa	Nafzawa
BANZART_098E372N_S_MAGH	Maghrib	9.82170	37.24070	towns	cite	Banzart	بنزرت	Banzart	بنزرت	Banzart	Banzart
JALULA_098E357N_S_MAGH	Maghrib	9.86192	35.77610	towns	cite	Ǧalūlāʾ	جلولاء	Ǧalūlāʾ	جلولاء	Jalula	Jalula
