source,target,weight,distance
BUKHARA_644E398N_S_TRAN,ZANDANA_643E399N_S_TRAN,0.612707555,16321
QARAJUN_644E395N_S_TRAN,BUKHARA_644E398N_S_TRAN,0.317258883,31520
BUKHARA_644E398N_S_TRAN,KHUJADAH_642E398N_S_TRAN,0.396652255,25211
BAYKAND_640E395N_S_TRAN,BUKHARA_644E398N_S_TRAN,0.212988009,46951
MIYANKAL_642E393N_S_TRAN,QARAJUN_644E395N_S_TRAN,0.346404323,28868
MIYANKAL_642E393N_S_TRAN,BAYKAND_640E395N_S_TRAN,0.340251786,29390
FIRABR_636E391N_S_TRAN,BAYKAND_640E395N_S_TRAN,0.171077618,58453
FIRABR_636E391N_S_TRAN,MIYANKAL_642E393N_S_TRAN,0.167330411,59762
RIBATASTANA_647E392N_S_TRAN,MIYANKAL_642E393N_S_TRAN,0.222039656,45037
MAYAMURGH_652E390N_S_TRAN,RIBATASTANA_647E392N_S_TRAN,0.228055372,43849
ROUTPOINT1721_657E389N_O_NODA,BAZDA_654E390N_S_TRAN,0.384068825,26037
KASBA_655E389N_S_TRAN,ROUTPOINT1721_657E389N_O_NODA,0.68115251,14681
ROUTPOINT1720_654E389N_O_NODA,KASBA_655E389N_S_TRAN,0.804375804,12432
ROUTPOINT1720_654E389N_O_NODA,MAYAMURGH_652E390N_S_TRAN,0.563793201,17737
ROUTPOINT1720_654E389N_O_NODA,BAZDA_654E390N_S_TRAN,1.369300288,7303
RIBATKHUWARAN_653E385N_S_TRAN,ROUTPOINT1720_654E389N_O_NODA,0.204628701,48869
QARYABUKHARIYYIN_651E380N_S_TRAN,RIBATKHUWARAN_653E385N_S_TRAN,0.181074132,55226
RIBATATIQ_650E394N_S_TRAN,JIKAM_647E395N_S_TRAN,0.343170899,29140
BIRSAID_652E392N_S_TRAN,RIBATATIQ_650E394N_S_TRAN,0.342243061,29219
SARMANJI_674E376N_S_TRAN,TIRMIDH_673E372N_S_TRAN,0.263636603,37931
DARZANKA_676E378N_S_TRAN,SARMANJI_674E376N_S_TRAN,0.32153307,31101
ROUTPOINT1712_678E381N_O_NODA,DARZANKA_676E378N_S_TRAN,0.237276071,42145
ROUTPOINT1712_678E381N_O_NODA,SAGHANIYAN_678E382N_S_TRAN,0.887311446,11270
TIRMIDH_673E372N_S_TRAN,ROUTPOINT1712_678E381N_O_NODA,0.056462405,177109
UZJAND_733E408N_S_TRAN,USH_728E405N_S_TRAN,0.180678266,55347
ATBASH_758E411N_S_TRAN,UZJAND_733E408N_S_TRAN,0.044031139,227112
NAWIKATH_758E430N_S_TRAN,KUBAL_762E432N_S_TRAN,0.305175781,32768
SARIGH_752E428N_S_TRAN,NAWIKATH_758E430N_S_TRAN,0.161342369,61980
JUL_747E428N_S_TRAN,SARIGH_752E428N_S_TRAN,0.257254579,38872
KHARANJAWAN_745E428N_S_TRAN,JUL_747E428N_S_TRAN,0.49142464,20349
NUSHKATH_742E427N_S_TRAN,KHARANJAWAN_745E428N_S_TRAN,0.409869661,24398
ASBARA_735E427N_S_TRAN,NUSHKATH_742E427N_S_TRAN,0.176279791,56728
MIRKI_731E428N_S_TRAN,ASBARA_735E427N_S_TRAN,0.323060025,30954
KULAN_729E428N_S_TRAN,MIRKI_731E428N_S_TRAN,0.461787116,21655
JULSHUB_724E428N_S_TRAN,KULAN_729E428N_S_TRAN,0.27448397,36432
KULSHUB_721E428N_S_TRAN,JULSHUB_724E428N_S_TRAN,0.310077519,32250
NUSHAJANSUFLA_717E428N_S_TRAN,KULSHUB_721E428N_S_TRAN,0.304284323,32864
TARAZ_714E428N_S_TRAN,NUSHAJANSUFLA_717E428N_S_TRAN,0.43586279,22943
BARJAH_708E426N_S_TRAN,TARAZ_714E428N_S_TRAN,0.153390701,65193
TAMTAJ_705E425N_S_TRAN,BARJAH_708E426N_S_TRAN,0.394042084,25378
BADHAKHKATH_701E424N_S_TRAN,TAMTAJ_705E425N_S_TRAN,0.352112676,28400
ISBIJAB_697E422N_S_TRAN,BADHAKHKATH_701E424N_S_TRAN,0.223418754,44759
SHAWAGHAR_683E432N_S_TRAN,SABRAN_672E438N_S_TRAN,0.09200817,108686
KADAR_683E426N_S_TRAN,SHAWAGHAR_683E432N_S_TRAN,0.153261403,65248
SUBANIKATH_688E423N_S_TRAN,KADAR_683E426N_S_TRAN,0.172538735,57958
ISBIJAB_697E422N_S_TRAN,SUBANIKATH_688E423N_S_TRAN,0.133520262,74895
JARKARD_698E420N_S_TRAN,ISBIJAB_697E422N_S_TRAN,0.424700586,23546
KHARGHANKATH_696E415N_S_TRAN,JARKARD_698E420N_S_TRAN,0.197316496,50680
BARKUSH_695E415N_S_TRAN,KHARGHANKATH_696E415N_S_TRAN,0.617703379,16189
NUJAKATH_695E414N_S_TRAN,KHARGHANKATH_696E415N_S_TRAN,0.375925717,26601
KHATUNKATH_693E414N_S_TRAN,BARKUSH_695E415N_S_TRAN,0.675630025,14801
BINKATH_694E412N_S_TRAN,NUJAKATH_695E414N_S_TRAN,0.472947408,21144
BINKATH_694E412N_S_TRAN,KHATUNKATH_693E414N_S_TRAN,0.436262106,22922
ROUTPOINT1716_694E411N_O_NODA,BINKATH_694E412N_S_TRAN,2.12630236,4703
JINANJAKATH_691E409N_S_TRAN,ROUTPOINT1716_694E411N_O_NODA,0.298187023,33536
SUTURKATH_688E408N_S_TRAN,JINANJAKATH_691E409N_S_TRAN,0.424754704,23543
BANAKATH_688E407N_S_TRAN,SUTURKATH_688E408N_S_TRAN,0.494804552,20210
WINKARD_684E405N_S_TRAN,SUTURKATH_688E408N_S_TRAN,0.195667912,51107
BIRHUMAYD_681E403N_S_TRAN,WINKARD_684E405N_S_TRAN,0.344851369,28998
BIRHUSAYN_679E402N_S_TRAN,BIRHUMAYD_681E403N_S_TRAN,0.413907285,24160
DIZAK_677E400N_S_TRAN,BIRHUSAYN_679E402N_S_TRAN,0.439483168,22754
KHARAQANA_675E399N_S_TRAN,DIZAK_677E400N_S_TRAN,0.435236769,22976
ABARKATH_673E397N_S_TRAN,KHARAQANA_675E399N_S_TRAN,0.376647834,26550
BUZMAJAN_673E397N_S_TRAN,ABARKATH_673E397N_S_TRAN,1.309586171,7636
KABUZANJAKATH_671E397N_S_TRAN,BUZMAJAN_673E397N_S_TRAN,0.722334585,13844
SAMARQAND_670E396N_S_TRAN,KABUZANJAKATH_671E397N_S_TRAN,0.819940964,12196
SAMARQAND_670E396N_S_TRAN,ISHTIKHAN_668E399N_S_TRAN,0.299078837,33436
RABINJAN_663E398N_S_TRAN,DABUSIYA_660E399N_S_TRAN,0.317268949,31519
ZARMAN_666E397N_S_TRAN,RABINJAN_663E398N_S_TRAN,0.40864697,24471
SAMARQAND_670E396N_S_TRAN,ZARMAN_666E397N_S_TRAN,0.276778301,36130
DIRIZDAH_670E393N_S_TRAN,SAMARQAND_670E396N_S_TRAN,0.23880597,41875
KISHSH_668E390N_S_TRAN,DIRIZDAH_670E393N_S_TRAN,0.257446644,38843
NAWKAD_662E388N_S_TRAN,KISHSH_668E390N_S_TRAN,0.18382015,54401
KISHSH_668E390N_S_TRAN,ROUTPOINT1713_663E386N_O_NODA,0.155207202,64430
KANDAK_667E383N_S_TRAN,KISHSH_668E390N_S_TRAN,0.124208173,80510
BASAND_672E382N_S_TRAN,BABHADID_670E382N_O_TRAN,0.492877914,20289
BASAND_672E382N_S_TRAN,SAGHANIYAN_678E382N_S_TRAN,0.169678459,58935
SANKARDAH_675E385N_S_TRAN,BASAND_672E382N_S_TRAN,0.22888009,43691
SAGHANIYAN_678E382N_S_TRAN,SANKARDAH_675E385N_S_TRAN,0.254556562,39284
BALAYAN_694E411N_S_TRAN,ROUTPOINT1716_694E411N_O_NODA,1.205836247,8293
BANKHASH_700E409N_S_TRAN,BALAYAN_694E411N_S_TRAN,0.189973214,52639
TUNKATH_702E410N_S_TRAN,BANKHASH_700E409N_S_TRAN,0.543537341,18398
KHASH_705E410N_S_TRAN,TUNKATH_702E410N_S_TRAN,0.384733764,25992
KHAYLAM_709E411N_S_TRAN,KHASH_705E410N_S_TRAN,0.242641885,41213
TURMUGHAN_708E407N_S_TRAN,WANKATH_708E409N_S_TRAN,0.606023877,16501
BAB_711E408N_S_TRAN,TURMUGHAN_708E407N_S_TRAN,0.389939559,25645
WANKATH_708E409N_S_TRAN,KHAYLAM_709E411N_S_TRAN,0.398485754,25095
BAB_711E408N_S_TRAN,WANKATH_708E409N_S_TRAN,0.427277388,23404
BAB_711E408N_S_TRAN,KHAYLAM_709E411N_S_TRAN,0.303434883,32956
KASAN_716E412N_S_TRAN,KARWAN_718E414N_S_TRAN,0.308043003,32463
ROUTPOINT1724_714E409N_O_NODA,ARDALANKATH_722E412N_S_TRAN,0.128937427,77557
ROUTPOINT1724_714E409N_O_NODA,KASAN_716E412N_S_TRAN,0.304887344,32799
AKHSHIKATH_713E409N_S_TRAN,ROUTPOINT1724_714E409N_O_NODA,0.847170451,11804
BAB_711E408N_S_TRAN,AKHSHIKATH_713E409N_S_TRAN,0.575539568,17375
ROUTPOINT1723_711E407N_O_NODA,BAB_711E408N_S_TRAN,0.937207123,10670
USHTIQAN_720E406N_S_TRAN,AKHSHIKATH_713E409N_S_TRAN,0.149115744,67062
QUBA_721E405N_S_TRAN,USHTIQAN_720E406N_S_TRAN,0.575241601,17384
USH_728E405N_S_TRAN,QUBA_721E405N_S_TRAN,0.171356112,58358
FAGHKATH_690E398N_S_TRAN,ROUTPOINT1714_692E400N_O_NODA,0.300399531,33289
BUMJIKATH_688E397N_S_TRAN,FAGHKATH_690E398N_S_TRAN,0.536567044,18637
BUMJIKATH_688E397N_S_TRAN,SABAT_687E399N_S_TRAN,0.342959051,29158
KHAWAS_688E402N_S_TRAN,BANAKATH_688E407N_S_TRAN,0.180069867,55534
ZAMIN_684E399N_S_TRAN,KHAWAS_688E402N_S_TRAN,0.22140058,45167
ZAMIN_684E399N_S_TRAN,DIZAK_677E400N_S_TRAN,0.174553579,57289
ZAMIN_684E399N_S_TRAN,SABAT_687E399N_S_TRAN,0.350951077,28494
BURNAMADH_681E399N_S_TRAN,ZAMIN_684E399N_S_TRAN,0.384349297,26018
ROUTPOINT1725_679E399N_O_NODA,BURNAMADH_681E399N_S_TRAN,0.813802083,12288
ROUTPOINT1725_679E399N_O_NODA,NUJAKATH_677E399N_S_TRAN,0.459495474,21763
RIBATSAD_677E398N_S_TRAN,ROUTPOINT1725_679E399N_O_NODA,0.397219464,25175
KHARAQANA_675E399N_S_TRAN,NUJAKATH_677E399N_S_TRAN,0.769171602,13001
RIBATSAD_677E398N_S_TRAN,KHARAQANA_675E399N_S_TRAN,0.539694533,18529
BUZMAJAN_673E397N_S_TRAN,RIBATSAD_677E398N_S_TRAN,0.281944288,35468
WARAGHSHAR_674E395N_S_TRAN,SAMARQAND_670E396N_S_TRAN,0.260314981,38415
BUNJIKATH_676E394N_S_TRAN,SAMARQAND_670E396N_S_TRAN,0.165917274,60271
BUNJIKATH_676E394N_S_TRAN,WARAGHSHAR_674E395N_S_TRAN,0.457833532,21842
ROUTPOINT1726_696E402N_O_NODA,SAMGHAR_702E404N_S_TRAN,0.189178963,52860
KHUJANDA_696E402N_S_TRAN,ROUTPOINT1726_696E402N_O_NODA,2.704895862,3697
ARSUBANIKATH_696E399N_S_TRAN,KHUJANDA_696E402N_S_TRAN,0.274175417,36473
FAGHKATH_690E398N_S_TRAN,ARSUBANIKATH_696E399N_S_TRAN,0.19115342,52314
ROUTPOINT1714_692E400N_O_NODA,SABAT_687E399N_S_TRAN,0.242624224,41216
ANDARAB_693E356N_S_KHUR,BAGHLAN_687E362N_S_KHUR,0.103793658,96345
ANDARAB_693E356N_S_KHUR,ROUTPOINT1707_687E360N_O_NODA,0.125043765,79972
JARBAYA_696E353N_S_KHUR,ANDARAB_693E356N_S_KHUR,0.22773337,43911
BARWAN_692E351N_S_KHUR,JARBAYA_696E353N_S_KHUR,0.227231412,44008
BAMIYAN_678E348N_S_KHUR,BARWAN_692E351N_S_KHUR,0.068305078,146402
KABUL_691E345N_S_KHUR,BARWAN_692E351N_S_KHUR,0.133629099,74834
SAKAWAND_687E340N_S_KHUR,KABUL_691E345N_S_KHUR,0.150120847,66613
GHAZNA_684E335N_S_SIJI,SAKAWAND_687E340N_S_KHUR,0.148425209,67374
JARBAYA_696E353N_S_KHUR,BANJAHIR_698E355N_S_KHUR,0.450247636,22210
ROUTPOINT1708_698E376N_O_NODA,HULBUK_698E378N_S_TRAN,0.368527732,27135
MABARBADHAKHSHAN_699E375N_O_TRAN,ROUTPOINT1708_698E376N_O_NODA,2.081165453,4805
RUSTAQBIK_699E371N_S_TRAN,MABARBADHAKHSHAN_699E375N_O_TRAN,0.176267362,56732
TALAQAN_696E367N_S_KHUR,RUSTAQBIK_699E371N_S_TRAN,0.209881207,47646
WARWALIJ_688E367N_S_KHUR,TALAQAN_696E367N_S_KHUR,0.138056714,72434
MUNK_696E383N_S_TRAN,TAMLIYAT_695E382N_S_TRAN,0.614514841,16273
HULBUK_698E378N_S_TRAN,MUNK_696E383N_S_TRAN,0.175297129,57046
ROUTPOINT1729_693E383N_O_NODA,ROUTPOINT1710_692E381N_O_NODA,0.442340868,22607
TAMLIYAT_695E382N_S_TRAN,ROUTPOINT1729_693E383N_O_NODA,0.411421048,24306
TAMLIYAT_695E382N_S_TRAN,ROUTPOINT1710_692E381N_O_NODA,0.356569799,28045
SAGHANIYAN_678E382N_S_TRAN,SHUMAN_688E385N_S_TRAN,0.098129649,101906
ROUTPOINT1727_691E384N_O_NODA,SAGHANIYAN_678E382N_S_TRAN,0.083810354,119317
ROUTPOINT1727_691E384N_O_NODA,ROUTPOINT1728_689E385N_O_NODA,0.56119872,17819
WASHJIRD_692E384N_S_TRAN,ROUTPOINT1727_691E384N_O_NODA,1.504890895,6645
ROUTPOINT1729_693E383N_O_NODA,WASHJIRD_692E384N_S_TRAN,0.380908849,26253
ZANDARAMASH_720E402N_S_TRAN,RISHTAN_715E400N_S_TRAN,0.185549412,53894
QUBA_721E405N_S_TRAN,ZANDARAMASH_720E402N_S_TRAN,0.272568687,36688
KAND_705E402N_S_TRAN,ROUTPOINT1715_705E404N_O_NODA,0.527036998,18974
ROUTPOINT1726_696E402N_O_NODA,KAND_705E402N_S_TRAN,0.135281385,73920
ROUTPOINT1714_692E400N_O_NODA,KHUJANDA_696E402N_S_TRAN,0.25174966,39722
LAWAKAND_690E379N_S_TRAN,ROUTPOINT1710_692E381N_O_NODA,0.365978627,27324
HALAWARD_687E378N_S_TRAN,LAWAKAND_690E379N_S_TRAN,0.354949775,28173
ARHAN_688E372N_S_KHUR,HALAWARD_687E378N_S_TRAN,0.135782856,73647
ANDAJARAGH_691E372N_S_TRAN,ARHAN_688E372N_S_KHUR,0.34284147,29168
ROUTPOINT1709_695E375N_O_NODA,HULBUK_698E378N_S_TRAN,0.24321432,41116
ROUTPOINT1709_695E375N_O_NODA,ROUTPOINT1708_698E376N_O_NODA,0.360139734,27767
FARGHAR_694E374N_S_TRAN,ROUTPOINT1709_695E375N_O_NODA,0.645244548,15498
ROUTPOINT1711_692E372N_O_NODA,FARGHAR_694E374N_S_TRAN,0.339109498,29489
ANDAJARAGH_691E372N_S_TRAN,ROUTPOINT1711_692E372N_O_NODA,1.803101334,5546
RUSTAQBIK_699E371N_S_TRAN,ROUTPOINT1711_692E372N_O_NODA,0.154966682,64530
SHUMAN_688E385N_S_TRAN,ROUTPOINT1728_689E385N_O_NODA,0.785052599,12738
KHUWAKAND_710E405N_S_TRAN,ROUTPOINT1723_711E407N_O_NODA,0.370631185,26981
ROUTPOINT1715_705E404N_O_NODA,KHUWAKAND_710E405N_S_TRAN,0.235067347,42541
ROUTPOINT1715_705E404N_O_NODA,ROUTPOINT1723_711E407N_O_NODA,0.163915616,61007
JAJISTAN_704E405N_S_TRAN,TURMUGHAN_708E407N_S_TRAN,0.218021671,45867
JAJISTAN_704E405N_S_TRAN,TUNKATH_702E410N_S_TRAN,0.172992423,57806
SAMGHAR_702E404N_S_TRAN,JAJISTAN_704E405N_S_TRAN,0.473664267,21112
ASBARA_707E401N_S_TRAN,KAND_705E402N_S_TRAN,0.427917326,23369
SUKH_712E399N_S_TRAN,ASBARA_707E401N_S_TRAN,0.21000903,47617
RISHTAN_715E400N_S_TRAN,SUKH_712E399N_S_TRAN,0.337416068,29637
FARHAKIRD_595E357N_S_KHUR,ROUTPOINT1702_592E359N_O_NODA,0.269323997,37130
NUKDAH_600E356N_S_KHUR,FARHAKIRD_595E357N_S_KHUR,0.231171113,43258
MALAYAKIRD_602E354N_S_KHUR,NUKDAH_600E356N_S_KHUR,0.279165852,35821
BUZJAN_606E351N_S_KHUR,MALAYAKIRD_602E354N_S_KHUR,0.252385039,39622
RIWAND_583E361N_S_KHUR,MIHRAJAN_578E365N_S_KHUR,0.159474372,62706
HUSAYNABADH_579E361N_S_KHUR,SABZAWAR_576E361N_S_KHUR,0.424016282,23584
BABABWAB_483E420N_S_RIHA,SAMANDAR_475E429N_S_KHAZ,0.085721388,116657
SAMANDAR_475E429N_S_KHAZ,ROUTPOINT1801_471E433N_O_NODA,0.170899272,58514
SUWAR_499E544N_S_KHAZ,BULGHAR_492E548N_S_KHAZ,0.147225535,67923
ROUTPOINT1803_499E530N_O_NODA,SUWAR_499E544N_S_KHAZ,0.054934189,182036
ITIL_480E462N_S_KHAZ,ROUTPOINT1803_499E530N_O_NODA,0.011605061,861693
ROUTPOINT1802_466E437N_O_NODA,ITIL_480E462N_S_KHAZ,0.028378777,352376
ROUTPOINT1801_471E433N_O_NODA,ROUTPOINT1802_466E437N_O_NODA,0.168129392,59478
BALANJAR_464E432N_S_KHAZ,ROUTPOINT1802_466E437N_O_NODA,0.179192202,55806
ROUTPOINT1801_471E433N_O_NODA,BALANJAR_464E432N_S_KHAZ,0.17185674,58188
TIFLIS_448E420N_S_RIHA,TIFLIS_448E420N_S_RIHA,0.240488673,41582
SAMANDAR_475E429N_S_KHAZ,TIFLIS_448E420N_S_RIHA,0.04743068,210834
BANYA_696E253N_S_SIND,MANSURA_688E258N_S_SIND,0.098124834,101911
ROUTPOINT1902_713E301N_O_NODA,WAYHIND_722E339N_S_SIND,0.022333144,447765
MULTAN_714E301N_S_SIND,ROUTPOINT1902_713E301N_O_NODA,2.405580948,4157
BASMAD_708E291N_S_SIND,MULTAN_714E301N_S_SIND,0.075923803,131711
RUR_689E276N_S_SIND,BASMAD_708E291N_S_SIND,0.038894615,257105
QALLARI_688E264N_S_SIND,RUR_689E276N_S_SIND,0.070706856,141429
MANSURA_688E258N_S_SIND,QALLARI_688E264N_S_SIND,0.152511095,65569
NIRUN_683E254N_S_SIND,MANSURA_688E258N_S_SIND,0.135424284,73842
ROUTPOINT1906_682E253N_O_NODA,NIRUN_683E254N_S_SIND,1.52975371,6537
ROUTPOINT1905_677E245N_O_NODA,ROUTPOINT1906_682E253N_O_NODA,0.087902042,113763
DAYBUL_676E244N_S_SIND,ROUTPOINT1905_677E245N_O_NODA,0.901306895,11095
QANDABIL_674E286N_S_SIND,RUR_689E276N_S_SIND,0.053218665,187904
ROUTPOINT1903_698E300N_O_NODA,QANDABIL_674E286N_S_SIND,0.033319006,300129
SIWI_678E295N_S_SIJI,ROUTPOINT1904_698E300N_O_NODA,0.049459898,202184
ROUTPOINT1913_678E295N_O_NODA,SIWI_678E295N_S_SIJI,2.088991017,4787
ASFABJAY_670E305N_S_SIJI,ROUTPOINT1913_678E295N_O_NODA,0.068996447,144935
ROUTPOINT1904_698E300N_O_NODA,ASFABJAY_670E305N_S_SIJI,0.035762309,279624
ROUTPOINT1903_698E300N_O_NODA,ROUTPOINT1904_698E300N_O_NODA,1.677570877,5961
ROUTPOINT1901_706E300N_O_NODA,ROUTPOINT1903_698E300N_O_NODA,0.136000762,73529
ROUTPOINT1901_706E300N_O_NODA,ROUTPOINT1902_713E301N_O_NODA,0.132992872,75192
KARDIZ_691E336N_S_SIND,ROUTPOINT1901_706E300N_O_NODA,0.019409787,515204
UGH_698E339N_S_SIJI,KARDIZ_691E336N_S_SIND,0.12951187,77213
WAYHIND_722E339N_S_SIND,UGH_698E339N_S_SIJI,0.043659543,229045
MANJABARA_682E258N_S_SIND,ROUTPOINT1906_682E253N_O_NODA,0.19775352,50568
SADUSAN_678E264N_S_SIND,MANJABARA_682E258N_S_SIND,0.128607439,77756
MANSURA_688E258N_S_SIND,SADUSAN_678E264N_S_SIND,0.082060035,121862
MANJABARA_682E258N_S_SIND,ARMABIL_663E262N_S_SIND,0.050017506,199930
RUSTAKUHAN_664E265N_S_SIND,QUSDAR_665E277N_S_SIND,0.068471109,146047
ARMABIL_663E262N_S_SIND,RUSTAKUHAN_664E265N_S_SIND,0.25390377,39385
SADUSAN_678E264N_S_SIND,ROUTPOINT1912_667E277N_O_NODA,0.050755496,197023
QANDABIL_674E286N_S_SIND,ROUTPOINT1913_678E295N_O_NODA,0.085083211,117532
ROUTPOINT1912_667E277N_O_NODA,QANDABIL_674E286N_S_SIND,0.081310068,122986
QUSDAR_665E277N_S_SIND,ROUTPOINT1912_667E277N_O_NODA,0.531406101,18818
GHAZNA_684E335N_S_SIJI,KARDIZ_691E336N_S_SIND,0.137324911,72820
SAGHAN_680E330N_S_SIND,GHAZNA_684E335N_S_SIJI,0.154731695,64628
ROUTPOINT1918_679E330N_O_NODA,SAGHAN_680E330N_S_SIND,2.111486486,4736
ASFABJAY_670E305N_S_SIJI,ROUTPOINT1918_679E330N_O_NODA,0.032676108,306034
MASTANJ_668E297N_S_SIJI,ASFABJAY_670E305N_S_SIJI,0.095361611,104864
ROUTPOINT1914_665E293N_O_NODA,MASTANJ_668E297N_S_SIJI,0.168571525,59322
ROUTPOINT1914_665E293N_O_NODA,QANDABIL_674E286N_S_SIND,0.076467799,130774
KIZKANAN_665E290N_S_SIND,ROUTPOINT1914_665E293N_O_NODA,0.260735796,38353
SURA_662E284N_S_SIND,KIZKANAN_665E290N_S_SIND,0.146355028,68327
QUSDAR_665E277N_S_SIND,SURA_662E284N_S_SIND,0.109182225,91590
ARMABIL_663E262N_S_SIND,ROUTPOINT1907_652E262N_O_NODA,0.082309946,121492
QANBALI_665E254N_S_SIND,ARMABIL_663E262N_S_SIND,0.113228484,88317
ROUTPOINT1905_677E245N_O_NODA,QANBALI_665E254N_S_SIND,0.06086242,164305
ROUTPOINT1911_653E276N_O_NODA,QUSDAR_665E277N_S_SIND,0.077011344,129851
BANNAJBUR_641E269N_S_SIND,ROUTPOINT1911_653E276N_O_NODA,0.067286601,148618
ROUTPOINT1907_652E262N_O_NODA,BANNAJBUR_641E269N_S_SIND,0.067599083,147931
KHAWASH_618E277N_S_SIND,SARAYSHAHR_597E281N_S_SIND,0.044137444,226565
BARBUR_604E272N_S_SIND,JUWISULAYMAN_581E281N_S_KIRM,0.040053672,249665
BAHRAJ_606E272N_S_SIND,BARBUR_604E272N_S_SIND,0.412201154,24260
BIH_613E262N_S_SIND,QASRQAND_607E262N_S_SIND,0.157728707,63400
DASHTALI_611E255N_S_SIND,ROUTPOINT1908_617E261N_O_NODA,0.117253913,85285
TIZ_606E253N_S_SIND,DASHTALI_611E255N_S_SIND,0.168953166,59188
BAHRAJ_606E272N_S_SIND,RASK_612E267N_S_SIND,0.108777235,91931
ROUTPOINT1910_615E271N_O_NODA,BAHRAJ_606E272N_S_SIND,0.10433077,95849
ROUTPOINT1910_615E271N_O_NODA,DIZAK_622E273N_S_SIND,0.1298027,77040
RASK_612E267N_S_SIND,ROUTPOINT1910_615E271N_O_NODA,0.154280513,64817
ROUTPOINT1909_613E262N_O_NODA,RASK_612E267N_S_SIND,0.160071712,62472
BIH_613E262N_S_SIND,ROUTPOINT1909_613E262N_O_NODA,2.472799209,4044
ROUTPOINT1908_617E261N_O_NODA,ROUTPOINT1909_613E262N_O_NODA,0.261130696,38295
BAND_620E260N_S_SIND,ROUTPOINT1908_617E261N_O_NODA,0.311973545,32054
KIJ_630E260N_S_SIND,BAND_620E260N_S_SIND,0.093669795,106758
MASHKA_639E274N_S_SIND,ROUTPOINT1911_653E276N_O_NODA,0.068015181,147026
JALQ_626E276N_S_SIND,MASHKA_639E274N_S_SIND,0.076287543,131083
KHAWASH_618E277N_S_SIND,JALQ_626E276N_S_SIND,0.115410805,86647
DIZAK_622E273N_S_SIND,KHAWASH_618E277N_S_SIND,0.158677266,63021
BANNAJBUR_641E269N_S_SIND,DIZAK_622E273N_S_SIND,0.05033954,198651
KIJ_630E260N_S_SIND,BANNAJBUR_641E269N_S_SIND,0.063035804,158640
ROUTPOINT1907_652E262N_O_NODA,KIJ_630E260N_S_SIND,0.045506671,219748
KARKUYAH_617E312N_S_SIJI,JUWAYN_616E317N_S_SIJI,0.180564082,55382
ROUTPOINT1917_617E309N_O_NODA,KARKUYAH_617E312N_S_SIJI,0.249134258,40139
ROUTPOINT1916_617E308N_O_NODA,ROUTPOINT1917_617E309N_O_NODA,1.144426642,8738
ZARANJ_616E307N_S_SIJI,ROUTPOINT1916_617E308N_O_NODA,0.834306691,11986
RAMASHAHRISTAN_612E303N_S_SIJI,ZARANJ_616E307N_S_SIJI,0.159887439,62544
ZARANJ_616E307N_S_SIJI,ROUTPOINT1919_623E301N_O_NODA,0.09253433,108068
FARAH_620E323N_S_SIJI,NIH_600E315N_S_SIJI,0.047256523,211611
JUWAYN_616E317N_S_SIJI,FARAH_620E323N_S_SIJI,0.11840485,84456
JIZAH_623E319N_S_SIJI,FARAH_620E323N_S_SIJI,0.18180496,55004
QARNIN_622E315N_S_SIJI,JIZAH_623E319N_S_SIJI,0.187871045,53228
QARNIN_622E315N_S_SIJI,ROUTPOINT1917_617E309N_O_NODA,0.120659282,82878
KHAWASH_627E314N_S_SIJI,QARNIN_622E315N_S_SIJI,0.19547667,51157
RIBATKARUDIN_631E313N_S_SIJI,KHAWASH_627E314N_S_SIJI,0.256285399,39019
HARURI_623E312N_S_SIJI,RIBATKARUDIN_631E313N_S_SIJI,0.135574837,73760
SARUZAN_621E311N_S_SIJI,HARURI_623E312N_S_SIJI,0.376676209,26548
ZANBUQ_619E309N_S_SIJI,SARUZAN_621E311N_S_SIJI,0.338249222,29564
ROUTPOINT1916_617E308N_O_NODA,ZANBUQ_619E309N_S_SIJI,0.365951841,27326
TAQ_621E306N_S_SIJI,ZARANJ_616E307N_S_SIJI,0.196931803,50779
ROUTPOINT1919_623E301N_O_NODA,TAQ_621E306N_S_SIJI,0.149418761,66926
KISHSH_623E301N_S_SIJI,ROUTPOINT1919_623E301N_O_NODA,2.069536424,4832
BAGHNIN_650E327N_S_SIJI,BISHLANK_648E326N_S_SIJI,0.549964252,18183
DARTAL_650E321N_S_SIJI,BAGHNIN_650E327N_S_SIJI,0.164997443,60607
SARWAN_648E319N_S_SIJI,DARTAL_650E321N_S_SIJI,0.344803807,29002
BUST_643E313N_S_SIJI,SARWAN_648E319N_S_SIJI,0.121384266,82383
RIBATABDALLAH_639E313N_S_SIJI,BUST_643E313N_S_SIJI,0.225245518,44396
RIBATQAHASTAN_635E313N_S_SIJI,RIBATABDALLAH_639E313N_S_SIJI,0.27335101,36583
RIBATKARUDIN_631E313N_S_SIJI,RIBATQAHASTAN_635E313N_S_SIJI,0.262384551,38112
DARGHASH_653E326N_S_SIJI,DARTAL_650E321N_S_SIJI,0.159309235,62771
BAGHNIN_650E327N_S_SIJI,DARGHASH_653E326N_S_SIJI,0.252525253,39600
ASFABJAY_670E305N_S_SIJI,RIBATKANKI_663E310N_S_SIJI,0.120037932,83307
FIRUZQAND_646E315N_S_SIJI,BUST_643E313N_S_SIJI,0.32876352,30417
KUHAK_653E314N_S_SIJI,FIRUZQAND_646E315N_S_SIJI,0.143638949,69619
